alignment	dist	ecfp4	daylight		mces
Cc1coc(C)c1C(=O)N(CCC(N)=O)c2ccccc2 ZINC000283259897	6	0.2608695652173913	0.24381625441696114		21
Cc1cccc(N(CCC(N)=O)C(=O)c2ccoc2Br)c1 ZINC000194508651	6	0.21052631578947367	0.21739130434782608		21
Cc1cccc(N(CCC(N)=O)C(=O)c2ccoc2C)c1 ZINC000338588368	6	0.21333333333333335	0.24475524475524477		21
Cc1cccc(N(CCC(N)=O)C(=O)c2ccoc2Cl)c1 ZINC000192301154	6	0.21052631578947367	0.23129251700680273		21
CCOC(=O)c1cc(C(C)=O)nn(-c2ccccc2)c1=O ZINC000225966795	6	0.3181818181818182	0.2621951219512195		21
CCOc1cc(=O)n(-c2ccccc2)nc1C(=O)O ZINC000096511663	6	0.2878787878787879	0.2618296529968454		20
Cc1occc1C(=O)N(CCC(N)=S)c2ccccc2 ZINC000019484958	6	0.23943661971830985	0.24555160142348753		21
NC(=S)CCN(C(=O)c1ccoc1Br)c2ccccc2 ZINC000236269519	6	0.23943661971830985	0.2191780821917808		21
NC(=S)CCN(C(=O)c1ccoc1Cl)c2ccccc2 ZINC000236269586	6	0.23943661971830985	0.23344947735191637		21
Cc1sccc1C(=O)N2C[C@@H](C(=O)O)c3ccccc32 ZINC001600890601	6	0.18666666666666668	0.34782608695652173		21
Cc1sccc1C(=O)N2C[C@H](C(=O)O)c3ccccc32 ZINC001600890603	6	0.18666666666666668	0.34782608695652173		21
O=C(O)[C@@H]1CN(C(=O)c2ccsc2Br)c3ccccc31 ZINC000698582341	6	0.18666666666666668	0.3161290322580645		21
O=C(O)[C@@H]1CN(C(=O)c2ccsc2Cl)c3ccccc31 ZINC001608644608	6	0.18666666666666668	0.32786885245901637		21
O=C(O)[C@H]1CN(C(=O)c2ccsc2Br)c3ccccc31 ZINC000698582340	6	0.18666666666666668	0.3161290322580645		21
O=C(O)[C@H]1CN(C(=O)c2ccsc2Cl)c3ccccc31 ZINC001608644603	6	0.18666666666666668	0.32786885245901637		21
O=C1CCN(C(=O)c2ncsc2Br)c3ccccc3N1 ZINC000673610224	6	0.20270270270270271	0.24367088607594936		21
CN(C(=O)c1ccoc1CC(N)=O)c2ccccc2 ZINC000349081290	6	0.2537313432835821	0.3148148148148148		20
NC(=O)CCN(C(=O)c1cc[nH]n1)c2ccccc2 ZINC000341773678	6	0.2727272727272727	0.22968197879858657		20
NC(=O)CCN(C(=O)c1ccc[nH]1)c2ccccc2 ZINC000073081256	6	0.25757575757575757	0.22968197879858657		20
NC(=O)CCN(C(=O)c1ccco1)c2ccccc2 ZINC000078238865	6	0.25757575757575757	0.23214285714285715		20
NC(=O)CCN(C(=O)c1cccs1)c2ccccc2 ZINC000073080922	6	0.296875	0.24548736462093862		20
NC(=O)CCN(C(=O)c1ccns1)c2ccccc2 ZINC001362106958	6	0.2923076923076923	0.2526690391459075		20
NC(=O)CCN(C(=O)c1cn[nH]c1)c2ccccc2 ZINC000341776900	6	0.2727272727272727	0.18888888888888888		20
NC(=O)CCN(C(=O)c1cnc[nH]1)c2ccccc2 ZINC000346968124	6	0.2727272727272727	0.20069204152249134		20
NC(=O)CCN(C(=O)c1cnco1)c2ccccc2 ZINC001341200091	6	0.2727272727272727	0.18855218855218855		20
NC(=O)CCN(C(=O)c1cncs1)c2ccccc2 ZINC000339716384	6	0.3125	0.2222222222222222		20
NC(=O)CCN(C(=O)c1cnsn1)c2ccccc2 ZINC000102754276	6	0.2923076923076923	0.19655172413793104		20
NC(=O)CCN(C(=O)c1csnn1)c2ccccc2 ZINC000341777742	6	0.3125	0.23508771929824562		20
O=C(O)CCN(C(=O)c1ccsn1)c2ccccc2 ZINC000705325294	6	0.2537313432835821	0.24825174825174826		20
O=C(O)CCN(C(=O)c1cnsc1)c2ccccc2 ZINC000687168632	6	0.2727272727272727	0.2198581560283688		20
O=C(O)CCN(C(=O)c1cscn1)c2ccccc2 ZINC000062353955	6	0.2727272727272727	0.23776223776223776		20
Cc1c[nH]c(CC(N)=O)c1C(=O)Nc2ccccc2 ZINC001618511224	6	0.18571428571428572	0.2978723404255319		20
CCc1[nH]ccc1C(=O)N(CCC(N)=O)c2ccccc2 ZINC000285579937	6	0.23943661971830985	0.25773195876288657		21
Cc1cc(C(=O)N(CCC(=O)O)c2ccccc2)c(C)s1 ZINC000037583617	6	0.22535211267605634	0.3643122676579926		21
Cc1nc(C(=O)N(CCC(N)=O)c2ccccc2)c(C)s1 ZINC000179306617	6	0.2608695652173913	0.2598684210526316		21
Cc1sc(Br)nc1C(=O)N(CCC(N)=O)c2ccccc2 ZINC001351079571	6	0.2535211267605634	0.24675324675324675		21
Cc1sc(Cl)nc1C(=O)N(CCC(N)=O)c2ccccc2 ZINC001452538128	6	0.2535211267605634	0.25161290322580643		21
NC(=O)CCN(C(=O)c1nc(Br)sc1Cl)c2ccccc2 ZINC001584437869	6	0.2535211267605634	0.24271844660194175		21
NC(=O)CCN(C(=O)c1nc(Cl)sc1Cl)c2ccccc2 ZINC001143293893	6	0.2608695652173913	0.2459546925566343		21
Cc1ccccc1N(CCC(=O)O)C(=O)c2ccsc2Br ZINC001607885843	6	0.18181818181818182	0.3111888111888112		21
Cc1c(C(=O)N(CCC(N)=O)c2ccccc2)ccn1C ZINC000195179411	6	0.24285714285714285	0.22		21
Cc1nsc(C)c1C(=O)N(CCC(N)=O)c2ccccc2 ZINC000292901984	6	0.27941176470588236	0.2440677966101695		21
Cc1cccc(N(CCC(N)=O)C(=O)c2cc[nH]c2C)c1 ZINC000175970003	6	0.21333333333333335	0.22945205479452055		21
Cc1cccc(N(CCC(N)=O)C(=O)c2ncsc2Br)c1 ZINC000582263210	6	0.25675675675675674	0.23548387096774193		21
Cc1sccc1C(=O)N(CCC(=O)O)c2cccc(F)c2 ZINC001600890083	6	0.21052631578947367	0.34306569343065696		21
O=C(O)CCN(C(=O)c1ccsc1Br)c2cccc(F)c2 ZINC001602004193	6	0.21052631578947367	0.31338028169014087		21
Cc1occc1C(=O)N(CCC(=O)O)c2ccccc2 ZINC000037583511	6	0.2112676056338028	0.24028268551236748		21
Cc1ocnc1C(=O)N(CCC(N)=O)c2ccccc2 ZINC000102754186	6	0.2608695652173913	0.21241830065359477		21
NC(=S)CCN(C(=O)c1ncsc1Br)c2ccccc2 ZINC000699124479	6	0.2898550724637681	0.23026315789473684		21
O=C(O)CCN(C(=O)c1ccoc1Br)c2ccccc2 ZINC000236418510	6	0.2112676056338028	0.2135593220338983		21
O=C(O)CCN(C(=O)c1ccoc1Cl)c2ccccc2 ZINC000236418515	6	0.2112676056338028	0.22758620689655173		21
O=C(O)c1nn(-c2ccccc2)c(=S)c3ccccc13 ZINC000095937970	6	0.26229508196721313	0.4204946996466431		21
Cc1nc(-c2nn(-c3ccccc3)c(=O)[nH]c2=O)no1 ZINC000097673572	6	0.26865671641791045	0.26706231454005935		21
CCCSc1cc(=O)n(-c2ccccc2)nc1C(=O)O ZINC000002561397	6	0.29850746268656714	0.28173374613003094		21
Cc1c[nH]cc1C(=O)N(CCC(N)=O)c2ccccc2 ZINC000341774405	6	0.26865671641791045	0.24014336917562723		21
Cc1cc[nH]c1C(=O)N(CCC(N)=O)c2ccccc2 ZINC000435680653	6	0.2463768115942029	0.23890784982935154		21
Cc1ccoc1C(=O)N(CCC(N)=O)c2ccccc2 ZINC000078786621	6	0.2463768115942029	0.2517482517482518		21
Cc1ccsc1C(=O)N(CCC(N)=O)c2ccccc2 ZINC000073080827	6	0.2835820895522388	0.2846975088967972		21
Cc1cocc1C(=O)N(CCC(N)=O)c2ccccc2 ZINC001452629457	6	0.26865671641791045	0.23826714801444043		21
Cc1cscc1C(=O)N(CCC(N)=O)c2ccccc2 ZINC000175422206	6	0.3076923076923077	0.3715415019762846		21
Cc1n[nH]cc1C(=O)N(CCC(N)=O)c2ccccc2 ZINC000352231678	6	0.27941176470588236	0.20863309352517986		21
Cc1nc[nH]c1C(=O)N(CCC(N)=O)c2ccccc2 ZINC001411739424	6	0.2608695652173913	0.2191780821917808		21
Cc1ncoc1C(=O)N(CCC(N)=O)c2ccccc2 ZINC000081650241	6	0.2608695652173913	0.19805194805194806		21
Cc1ncsc1C(=O)N(CCC(N)=O)c2ccccc2 ZINC000102160306	6	0.29850746268656714	0.24662162162162163		21
Cc1nocc1C(=O)N(CCC(N)=O)c2ccccc2 ZINC001361292387	6	0.27941176470588236	0.24210526315789474		21
Cc1nscc1C(=O)N(CCC(N)=O)c2ccccc2 ZINC000181901583	6	0.3181818181818182	0.24825174825174826		21
Cn1cccc1C(=O)N(CCC(N)=O)c2ccccc2 ZINC000073081100	6	0.25	0.22297297297297297		21
Cn1nccc1C(=O)N(CCC(N)=O)c2ccccc2 ZINC000102754101	6	0.2647058823529412	0.2356902356902357		21
NC(=O)CCN(C(=O)c1c[nH]nc1I)c2ccccc2 ZINC001464723007	6	0.27941176470588236	0.20357142857142857		21
NC(=O)CCN(C(=O)c1cscc1Br)c2ccccc2 ZINC000509231349	6	0.3076923076923077	0.3283582089552239		21
NC(=O)CCN(C(=O)c1cscc1Cl)c2ccccc2 ZINC001361321329	6	0.3076923076923077	0.34600760456273766		21
NC(=O)CCN(C(=O)c1occc1Br)c2ccccc2 ZINC000080974848	6	0.2463768115942029	0.22972972972972974		21
NC(=O)CCN(C(=O)c1sccc1Br)c2ccccc2 ZINC000102754334	6	0.2835820895522388	0.24232081911262798		21
NC(=O)CCN(C(=O)c1sccc1Cl)c2ccccc2 ZINC000351838629	6	0.2835820895522388	0.2517241379310345		21
NC(=O)CCN(C(=O)c1sccc1F)c2ccccc2 ZINC000339716408	6	0.2835820895522388	0.25259515570934254		21
NC(=O)CCN(C(=O)c1scnc1Br)c2ccccc2 ZINC001320971413	6	0.29850746268656714	0.21967213114754097		21
Nc1ccoc1C(=O)N(CCC(=O)O)c2ccccc2 ZINC000313196513	6	0.2463768115942029	0.24232081911262798		21
Nc1snnc1C(=O)N(CCC(=O)O)c2ccccc2 ZINC001923495377	6	0.30303030303030304	0.2585034013605442		21
O=C(O)CCN(C(=O)c1ncsc1Br)c2ccccc2 ZINC000698596917	6	0.2608695652173913	0.23432343234323433		21
Cc1c[nH]c(CC(N)=O)c1C(=O)N(C)c2ccccc2 ZINC001587121209	6	0.2647058823529412	0.2978723404255319		21
NC(=O)c1cn(-c2ccccn2)c(=O)c3ccccc13 ZINC001860288569	6	0.23076923076923078	0.2716417910447761		21
O=C(O)c1cn(-c2ccccc2)c(=O)c3ccccc13 ZINC000001402400	6	0.20967741935483872	0.2757475083056478		21
Cc1cc(=O)c(-c2csc(N)n2)cn1-c3ccccc3 ZINC000082412675	6	0.29850746268656714	0.21238938053097345		21
O=Cc1cn(-c2ccccc2)cc-3c(Cl)nnc13 ZINC000039868126	6	0.234375	0.15542521994134897		20
NC(=O)c1cc(-c2ccccc2)cc3[nH]ncc13 ZINC000089196326	6	0.203125	0.10726643598615918		20
NC(=O)c1cc(-c2ccccc2)cc3cc[nH]c13 ZINC000038364164	6	0.1875	0.11072664359861592		20
NC(=O)c1cc(-c2ccccc2)cc3c(I)c[nH]c13 ZINC000034554201	6	0.18461538461538463	0.12211221122112212		21
NC(=O)CCN(C(=O)C1=COCC1)c2ccccc2 ZINC001251870579	7	0.26153846153846155	0.1896551724137931		20
Cc1sccc1C(=O)N(CCC#N)c2ccccc2 ZINC002095662763	7	0.2463768115942029	0.3540856031128405		20
N#CCCN(C(=O)c1ccsc1Br)c2ccccc2 ZINC000703805277	7	0.2463768115942029	0.32209737827715357		20
NC(=O)C(=O)N1CSC[C@@H]1C(=O)Nc2ccccc2 ZINC000635236370	7	0.27692307692307694	0.19655172413793104		20
NC(=O)C(=O)N1CSC[C@H]1C(=O)Nc2ccccc2 ZINC000635236371	7	0.27692307692307694	0.19655172413793104		20
NC(=O)CCN(C(=O)C1=CCCC1)c2ccccc2 ZINC000160172420	7	0.265625	0.16783216783216784		20
CC(=O)c1cn(-c2ccccc2)c(=O)c(C#N)c1C ZINC000090562572	7	0.24242424242424243	0.17252396166134185		20
Cc1scc([C@@H](NCc2ccccc2)C(N)=O)c1C ZINC001935286968	7	0.21428571428571427	0.3132075471698113		20
Cc1scc([C@H](NCc2ccccc2)C(N)=O)c1C ZINC001935286967	7	0.21428571428571427	0.3132075471698113		20
Cc1occc1C(=O)N(CCCN)c2ccccc2 ZINC000037114681	7	0.2318840579710145	0.24087591240875914		20
NCCCN(C(=O)c1ccoc1Br)c2ccccc2 ZINC000703997516	7	0.2318840579710145	0.21403508771929824		20
NCCCN(C(=O)c1ccoc1Cl)c2ccccc2 ZINC000703998346	7	0.2318840579710145	0.22857142857142856		20
Cc1sccc1CN(CCC(N)=S)c2ccccc2 ZINC002101429550	7	0.21428571428571427	0.29615384615384616		20
NC(=S)CCN(Cc1ccsc1Br)c2ccccc2 ZINC000389049364	7	0.21428571428571427	0.27238805970149255		20
NC(=S)CCN(Cc1ccsc1Cl)c2ccccc2 ZINC000688024534	7	0.21428571428571427	0.2840909090909091		20
Cc1occc1C(=O)N(CC\C(N)=N\O)c2ccccc2 ZINC000040369227	7	0.2465753424657534	0.25263157894736843		21
NC(=S)CCN(C(=O)c1ccon1)c2ccccc2 ZINC000044586193	7	0.2647058823529412	0.23344947735191637		20
NC(=S)CCN(C(=O)c1cocn1)c2ccccc2 ZINC002092730148	7	0.2647058823529412	0.20134228187919462		20
Cc1cc(C(=O)N(CCC(N)=S)c2ccccc2)c(C)o1 ZINC000021787724	7	0.2361111111111111	0.2534722222222222		21
CC1=C(C(=O)N(CCC(N)=O)c2ccccc2)CCC1 ZINC000437366502	7	0.24242424242424243	0.16608996539792387		21
CCCCN(C(=O)c1ccsc1Br)c2ccccc2 ZINC000699017287	7	0.25	0.31343283582089554		20
CCCCN(C(=O)c1ccsc1C)c2ccccc2 ZINC001264232864	7	0.2537313432835821	0.3449612403100775		20
CCCCN(C(=O)c1ccsc1Cl)c2ccccc2 ZINC001530857581	7	0.25	0.32575757575757575		20
Cc1scnc1C(=O)N(CCCN)c2ccccc2 ZINC002090612156	7	0.2835820895522388	0.2465277777777778		20
NCCCN(C(=O)c1ncsc1Br)c2ccccc2 ZINC000704008272	7	0.2835820895522388	0.2305084745762712		20
NCCCN(C(=O)c1sccc1N)c2ccccc2 ZINC001876478624	7	0.2923076923076923	0.2571428571428571		20
Cc1sccc1CN(CCC(=N)N)c2ccccc2 ZINC002101458676	7	0.21428571428571427	0.30115830115830117		20
Cc1sccc1CN(CCC(=O)O)c2ccccc2 ZINC000382207836	7	0.21428571428571427	0.3076923076923077		20
N=C(N)CCN(Cc1ccsc1Br)c2ccccc2 ZINC000388832791	7	0.21428571428571427	0.27715355805243447		20
N=C(N)CCN(Cc1ccsc1Cl)c2ccccc2 ZINC000687952996	7	0.21428571428571427	0.2889733840304182		20
O=C(O)CCN(Cc1ccsc1Br)c2ccccc2 ZINC000388806686	7	0.21428571428571427	0.2835820895522388		20
O=C(O)CCN(Cc1ccsc1Cl)c2ccccc2 ZINC000308348380	7	0.21428571428571427	0.29545454545454547		20
C[C@@H](c1ccsc1)N(CCC(=O)O)c2ccccc2 ZINC000086738230	7	0.2112676056338028	0.31746031746031744		20
C[C@H](c1ccsc1)N(CCC(=O)O)c2ccccc2 ZINC000086738232	7	0.2112676056338028	0.31746031746031744		20
O=C(O)c1nc(-c2ccccc2)nc3c1CSC3 ZINC000212863987	7	0.14925373134328357	0.1566265060240964		20
N#Cc1ccsc1C(=O)N(CCC(N)=O)c2ccccc2 ZINC000102754030	7	0.2714285714285714	0.28620689655172415		21
N#Cc1cscc1C(=O)N(CCC(N)=O)c2ccccc2 ZINC001434848367	7	0.29411764705882354	0.366412213740458		21
N#C\C(C(N)=O)=C(N)\C(=N\Nc1ccccc1)C(=O)O ZINC000725330204	7	0.2318840579710145	0.199288256227758		20
Cc1occc1C(=O)N2C[C@@H](C(=O)O)c3ccccc32 ZINC000131952036	7	0.15584415584415584	0.25236593059936907		21
Cc1occc1C(=O)N2C[C@H](C(=O)O)c3ccccc32 ZINC000131951828	7	0.15584415584415584	0.25236593059936907		21
O=C(O)[C@@H]1CN(C(=O)c2ccoc2Br)c3ccccc31 ZINC000236437550	7	0.15584415584415584	0.22492401215805471		21
O=C(O)[C@@H]1CN(C(=O)c2ccoc2Cl)c3ccccc31 ZINC000236437574	7	0.15584415584415584	0.23692307692307693		21
O=C(O)[C@H]1CN(C(=O)c2ccoc2Br)c3ccccc31 ZINC000300261120	7	0.15584415584415584	0.22492401215805471		21
O=C(O)[C@H]1CN(C(=O)c2ccoc2Cl)c3ccccc31 ZINC000300191498	7	0.15584415584415584	0.23692307692307693		21
Cc1ocnc1C(=O)N2CCC(=O)Nc3ccccc32 ZINC000135102547	7	0.17105263157894737	0.21981424148606812		21
NC(=S)CCN(C(=O)c1cc[nH]n1)c2ccccc2 ZINC000062777538	7	0.2647058823529412	0.22727272727272727		20
NC(=S)CCN(C(=O)c1ccco1)c2ccccc2 ZINC000019477867	7	0.25	0.22968197879858657		20
NC(=S)CCN(C(=O)c1cccs1)c2ccccc2 ZINC000019513783	7	0.2878787878787879	0.24100719424460432		20
NC(=S)CCN(C(=O)c1ccns1)c2ccccc2 ZINC000705432389	7	0.2835820895522388	0.2508833922261484		20
NC(=S)CCN(C(=O)c1cn[nH]c1)c2ccccc2 ZINC000062777539	7	0.2647058823529412	0.19047619047619047		20
NC(=S)CCN(C(=O)c1cnc[nH]1)c2ccccc2 ZINC000709737834	7	0.2647058823529412	0.2027491408934708		20
NC(=S)CCN(C(=O)c1cnco1)c2ccccc2 ZINC002092730377	7	0.2647058823529412	0.19		20
NC(=S)CCN(C(=O)c1cncs1)c2ccccc2 ZINC000236269718	7	0.30303030303030304	0.2206896551724138		20
NC(=S)CCN(C(=O)c1cnsn1)c2ccccc2 ZINC002110800257	7	0.2835820895522388	0.1945392491467577		20
NC(=S)CCN(C(=O)c1csnn1)c2ccccc2 ZINC000087466512	7	0.30303030303030304	0.23183391003460208		20
O=C(O)CCN(C(=O)c1ccon1)c2ccccc2 ZINC000044585580	7	0.23529411764705882	0.23344947735191637		20
O=C(O)CCN(C(=O)c1cocn1)c2ccccc2 ZINC002092757431	7	0.23529411764705882	0.19732441471571907		20
CCc1ocnc1C(=O)N(CCC(N)=O)c2ccccc2 ZINC000265704995	7	0.2535211267605634	0.23003194888178913		21
Cc1cc(C(=O)N(CCC(=O)O)c2ccccc2)c(C)o1 ZINC000037583524	7	0.20833333333333334	0.2482758620689655		21
Cc1nc(C(=O)N(CCC(N)=O)c2ccccc2)c(C)o1 ZINC000293140896	7	0.24285714285714285	0.21835443037974683		21
Cc1ccc(N(CCC(=O)O)C(=O)c2ccoc2C)cc1 ZINC000037583257	7	0.14285714285714285	0.2361111111111111		21
Cc1ccccc1N(CCC(=O)O)C(=O)c2ccoc2Br ZINC000235798042	7	0.1518987341772152	0.21172638436482086		21
Cc1ccccc1N(CCC(=O)O)C(=O)c2ccoc2C ZINC000037583665	7	0.15384615384615385	0.23809523809523808		21
Cc1occc1C(=O)N(CCC(=O)O)c2ccccc2N ZINC000062834963	7	0.16666666666666666	0.24482758620689654		21
Cc1noc(C)c1C(=O)N(CCC(N)=O)c2ccccc2 ZINC000073081129	7	0.2608695652173913	0.2465753424657534		21
Cc1cccc(N(CCC(N)=O)C(=O)c2ncoc2C)c1 ZINC000102345112	7	0.22666666666666666	0.2120253164556962		21
Cc1occc1C(=O)N(CCC(=O)O)c2cccc(F)c2 ZINC000738976638	7	0.1794871794871795	0.23469387755102042		21
Cc1noc2c(C#N)cn(-c3ccccc3)c(=O)c12 ZINC000261248884	7	0.2463768115942029	0.24216524216524216		21
CC(C)c1nn(-c2ccccc2)c(=O)c3ccccc13 ZINC000248190230	7	0.2711864406779661	0.45977011494252873		21
O=C(O)CCn1c(-c2ccsc2Br)nc3ccccc31 ZINC000698647302	7	0.16883116883116883	0.16422287390029325		21
Nc1nnc(-c2nn(-c3ccccc3)c(=O)cc2O)s1 ZINC000082412633	7	0.34375	0.2681564245810056		21
Cc1[nH]ccc1C(=O)N2C[C@@H](C(=O)O)c3ccccc32 ZINC000832847545	7	0.15584415584415584	0.23384615384615384		21
Cc1[nH]ccc1C(=O)N2C[C@H](C(=O)O)c3ccccc32 ZINC000832847547	7	0.15584415584415584	0.23384615384615384		21
Cc1scnc1C(=O)N2C[C@@H](C(=O)O)c3ccccc32 ZINC001971314112	7	0.2	0.25903614457831325		21
Cc1scnc1C(=O)N2C[C@H](C(=O)O)c3ccccc32 ZINC001971314110	7	0.2	0.25903614457831325		21
